taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
MN908947_3,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/PathumThani-CONI-0572/2021|EPI_ISL_1138873|2021-02-13,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0573/2021|EPI_ISL_1138874|2021-02-13,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0574/2021|EPI_ISL_1138875|2021-02-13,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0576/2021|EPI_ISL_1138876|2021-02-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0578/2021|EPI_ISL_1138877|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_11695/2021|EPI_ISL_1173247|2021-03-01,B.1.525,0.0,1.0,B.1.525-like,1.000000,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0
hCoV-19/Thailand/Bangkok_SK0001/2021|EPI_ISL_1251227|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Angthong_CF6451/2021|EPI_ISL_1251228|2021-01-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Khonkean_KK0007/2021|EPI_ISL_1251229|2021-02-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Khonkean_SM0006/2021|EPI_ISL_1251230|2021-02-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Khonkean_SP0027/2021|EPI_ISL_1251231|2021-02-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Chiang_Rai_TCCR13/2021|EPI_ISL_1251234|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Chiang_Rai_BMCR8/2021|EPI_ISL_1251235|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Chiang_Rai_MSCR15/2021|EPI_ISL_1251236|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-492/2020|EPI_ISL_1346626|2020-12-21,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 2
hCoV-19/Thailand/CU-617/2021|EPI_ISL_1346628|2021-01-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-618/2021|EPI_ISL_1346630|2021-01-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-632/2021|EPI_ISL_1346631|2021-01-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-646/2021|EPI_ISL_1346634|2021-01-27,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-647/2021|EPI_ISL_1346636|2021-01-22,B.1.1.396,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0597/2021|EPI_ISL_1491548|2021-02-08,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0598/2021|EPI_ISL_1491549|2021-02-08,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0599/2021|EPI_ISL_1491550|2021-02-08,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0602/2021|EPI_ISL_1491551|2021-02-10,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0603/2021|EPI_ISL_1491552|2021-02-10,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0604/2021|EPI_ISL_1491553|2021-02-17,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0605/2021|EPI_ISL_1491554|2021-02-10,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0606/2021|EPI_ISL_1491555|2021-02-24,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0607/2021|EPI_ISL_1491556|2021-02-24,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0608/2021|EPI_ISL_1491557|2021-03-03,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0609/2021|EPI_ISL_1491558|2021-03-03,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0610/2021|EPI_ISL_1491559|2021-03-03,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0611/2021|EPI_ISL_1491560|2021-03-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/NakhonNayok-CONI-0612/2021|EPI_ISL_1491561|2021-03-06,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/NakhonNayok-CONI-0613/2021|EPI_ISL_1491562|2021-03-05,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Narathiwat-CONI-0614/2021|EPI_ISL_1491563|2021-03-12,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Narathiwat-CONI-0615/2021|EPI_ISL_1491564|2021-03-12,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Narathiwat-CONI-0616/2021|EPI_ISL_1491565|2021-03-12,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Narathiwat-CONI-0617/2021|EPI_ISL_1491566|2021-03-12,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Narathiwat-CONI-0618/2021|EPI_ISL_1491567|2021-03-12,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Nonthaburi-CONI-0619/2021|EPI_ISL_1491568|2021-02-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0620/2021|EPI_ISL_1491569|2021-02-23,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0633/2021|EPI_ISL_1491570|2021-03-06,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0634/2021|EPI_ISL_1491571|2021-03-06,B.1.524,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/ChonBuri-CONI-0635/2021|EPI_ISL_1491572|2021-03-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/SamutPrakan-CONI-0636/2021|EPI_ISL_1491573|2021-03-22,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SQ-CONI-0637/2021|EPI_ISL_1491574|2021-03-28,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0638/2021|EPI_ISL_1491575|2021-02-18,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SQ-CONI-0640/2021|EPI_ISL_1491576|2021-03-16,B.1.351,0.0,1.0,B.1.351-like,0.785700,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0641/2021|EPI_ISL_1491577|2021-03-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0642/2021|EPI_ISL_1491578|2021-03-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SQ-CONI-0643/2021|EPI_ISL_1491579|2021-03-16,B.1.351,0.0,1.0,B.1.351-like,0.857100,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
hCoV-19/Thailand/Bangkok-CONI-0644/2021|EPI_ISL_1491580|2021-03-17,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SQ-CONI-0645/2021|EPI_ISL_1491581|2021-03-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0646/2021|EPI_ISL_1491582|2021-03-21,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0647/2021|EPI_ISL_1491583|2021-03-22,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11695/2021|EPI_ISL_1495988|2021-03,B.1.525,0.0,1.0,B.1.525-like,1.000000,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0
hCoV-19/Thailand/Bangkok_CF8170/2021|EPI_ISL_1495989|2021-02,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok_CF5339/2021|EPI_ISL_1495990|2021-01,B.1.258,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF5094/2021|EPI_ISL_1495991|2021-01,B.1.258,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11556/2021|EPI_ISL_1495992|2021-02,B.1.36,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11561/2021|EPI_ISL_1495993|2021-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11543/2021|EPI_ISL_1495994|2021-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11677/2021|EPI_ISL_1495995|2021-03,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11555/2021|EPI_ISL_1495996|2021-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF11564/2021|EPI_ISL_1495997|2021-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Nonthaburi_CF11882/2021|EPI_ISL_1495998|2021-03,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Samut_Sakhon_CFSM7/2021|EPI_ISL_1497609|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-A21002-NT/2021|EPI_ISL_1708575|2021-04-05,P.1.1,0.0,1.0,P.1-like,0.875000,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 1
hCoV-19/Thailand/Bangkok-CONI-0723/2021|EPI_ISL_2348793|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0724/2021|EPI_ISL_2348794|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0725/2021|EPI_ISL_2348795|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0726/2021|EPI_ISL_2348796|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0727/2021|EPI_ISL_2348797|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0728/2021|EPI_ISL_2348798|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0729/2021|EPI_ISL_2348799|2021-05-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00193/2021|EPI_ISL_2351100|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00194/2021|EPI_ISL_2351101|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00195/2021|EPI_ISL_2351102|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00196/2021|EPI_ISL_2351103|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00197/2021|EPI_ISL_2351104|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00198/2021|EPI_ISL_2351105|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.478300,0.217400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 5; Amb alleles 7
hCoV-19/Thailand/DMSc-00199/2021|EPI_ISL_2351106|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 5
hCoV-19/Thailand/DMSc-00201/2021|EPI_ISL_2351107|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00202/2021|EPI_ISL_2351108|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00203/2021|EPI_ISL_2351109|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00204/2021|EPI_ISL_2351110|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/DMSc-00205/2021|EPI_ISL_2351111|2021-05-08,B.1.1.7,0.0,0.9999005667694143,B.1.1.7-like,0.521700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 3; Amb alleles 8
hCoV-19/Thailand/DMSc-00207/2021|EPI_ISL_2351112|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00208/2021|EPI_ISL_2351113|2021-05-08,B.1.1.7,0.0,0.9999006507376683,B.1.1.7-like,0.521700,0.087000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 2; Amb alleles 9
hCoV-19/Thailand/DMSc-00209/2021|EPI_ISL_2351114|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.173900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 4; Amb alleles 2
hCoV-19/Thailand/DMSc-00210/2021|EPI_ISL_2351115|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00211/2021|EPI_ISL_2351116|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.087000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 2; Amb alleles 4
hCoV-19/Thailand/DMSc-00212/2021|EPI_ISL_2351117|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00213/2021|EPI_ISL_2351118|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00214/2021|EPI_ISL_2351119|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00215/2021|EPI_ISL_2351120|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00216/2021|EPI_ISL_2351121|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00217/2021|EPI_ISL_2351122|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00218/2021|EPI_ISL_2351123|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00219/2021|EPI_ISL_2351124|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00220/2021|EPI_ISL_2351125|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00221/2021|EPI_ISL_2351126|2021-05-08,B.1.1.7,0.0,0.9999082358339069,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/DMSc-00223/2021|EPI_ISL_2351127|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00224/2021|EPI_ISL_2351128|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00225/2021|EPI_ISL_2351129|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00226/2021|EPI_ISL_2351130|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00227/2021|EPI_ISL_2351131|2021-05-08,B.1.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/DMSc-00228/2021|EPI_ISL_2351132|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00229/2021|EPI_ISL_2351133|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
